,th_demand
7825,149.08910928191764
7826,142.63489630797906
7827,136.57077853923323
7828,131.15376396638683
7829,129.53328328189735
7830,130.1196338308182
7831,134.56751718779242
7832,142.93930612849323
7833,143.14765708357183
7834,130.00324323249785
7835,146.26313771447568
7836,134.05801367249123
7837,125.6239861688577
7838,114.23219058794088
7839,108.54495431005797
7840,134.6145530903547
7841,140.48480000396617
7842,139.27790040493795
7843,126.09323494835427
7844,144.04430592517934
7845,148.94108609214928
7846,152.19791390344957
7847,151.6759644982395
7848,145.15158553117217
7849,129.3047572120465
7850,121.79513049024091
7851,122.3899240357633
7852,119.46479993288371
7853,112.88579308008244
7854,110.12399249929933
7855,114.11411129018929
7856,131.8523022030739
7857,133.90134317817223
7858,127.66296583027747
7859,123.119659308467
7860,124.12487835763802
7861,119.57736430291457
7862,124.72066815728273
7863,120.477517408414
7864,111.05330590409889
7865,130.11618894084512
7866,132.01384899233284
7867,131.45462400386054
7868,136.86050102926683
7869,154.21916883243864
7870,156.21918740722037
7871,147.96343552901308
7872,148.6537416002882
7873,139.28929866804043
7874,123.07155564646087
7875,127.77566748273118
7876,126.53413966087867
7877,119.44873723919187
7878,116.05604405289044
7879,108.45187609717286
7880,124.44834410883072
7881,127.85988441320933
7882,127.51620895827226
7883,117.51407752280423
7884,122.07959970994229
7885,115.88640755382971
7886,113.68698782256072
7887,106.33113340326997
7888,110.34302318293675
7889,128.46893872947015
7890,159.5724465225002
7891,155.70471412374917
7892,138.52083365713972
7893,143.2233434084401
7894,147.57778437877693
7895,143.53485008873338
7896,159.96528980314883
7897,140.25286563856645
7898,133.03552305663584
7899,125.3095668706226
7900,128.74449101502032
7901,125.20802047826115
7902,116.97396859484925
7903,119.81451708836089
7904,143.06074040447544
7905,150.0475685594622
7906,157.88432117245068
7907,143.06539404847555
7908,155.61720459379865
7909,142.1183071778426
7910,134.6248797613783
7911,133.28769410970986
7912,147.38203440289078
7913,161.7092965028294
7914,147.83423214243746
7915,145.4603592113776
7916,160.91347062208627
7917,170.876999503841
7918,153.6071668035669
7919,148.0484111175768
7920,157.84789249632883
7921,156.57655523599044
7922,155.97422456044944
7923,148.0680546856531
7924,153.4617574416049
7925,146.86255976552454
7926,148.0104657439311
7927,140.8396837463958
7928,141.44307540368771
7929,139.03588031961107
7930,162.82691914525165
7931,165.21490110934255
7932,167.36849192891268
7933,177.6310332445653
7934,168.6161481148109
7935,163.44496568738688
7936,162.68801122885856
7937,151.39567404410283
7938,149.1771664295513
7939,165.93432432998188
7940,154.78430111764393
7941,162.2211086640186
7942,145.45226312944598
7943,151.24362609592455
7944,150.36202675523828
7945,146.28350732099366
7946,137.54303828224923
7947,141.974188625226
7948,140.14696165735438
7949,133.90528441467993
7950,141.49785539846405
7951,129.6572188258511
7952,129.8513329811266
7953,131.80249969948287
7954,155.69156708816791
7955,164.7570543913844
7956,168.26028181710652
7957,156.52882376942873
7958,173.15103941530748
7959,180.57243331535093
7960,180.36793744540591
7961,175.35176314080726
7962,177.9817132544944
7963,187.91385485047445
7964,172.40029446211022
7965,175.1718219818079
7966,176.4563680790626
7967,182.6665343806668
7968,173.63660867751895
7969,162.32278059491
7970,165.9085549971781
7971,181.11146591792374
7972,164.19742183657158
7973,168.15584936262334
7974,155.18608487195198
7975,157.19442882227773
7976,181.20371084043074
7977,174.3021657043593
7978,176.9130569315996
7979,164.04171177307973
7980,158.97177608157494
7981,164.67290430788472
7982,162.76490342115596
7983,153.11886932262786
7984,163.6452345401422
7985,175.58560377924704
7986,184.4726223362172
7987,181.004912781633
7988,168.69324582198078
7989,175.10809739410422
7990,160.20738840381597
7991,160.7091124140771
7992,179.77472479093692
7993,171.29779925456666
7994,175.48520691702848
7995,167.43528580775177
7996,169.5768936976694
7997,161.00195064089448
7998,167.96086332252054
7999,164.39879267375727
8000,180.39472214090688
8001,183.72315586744813
8002,163.33346677328484
8003,179.2454975696315
8004,178.918868615183
8005,188.96222257090108
8006,164.06433990070946
8007,169.65260472761207
8008,173.79311899060727
8009,172.12598091486836
8010,182.88650950875825
8011,186.86109805437567
8012,182.1418484348348
8013,177.78307665995646
8014,190.0482569701946
8015,202.8946854846271
8016,185.8947430189021
8017,191.47445415080665
8018,194.96937390235206
8019,192.16067120608332
8020,192.06003638977614
8021,192.19499456483672
8022,191.26198222561283
8023,200.15737441826766
8024,191.41543799196575
8025,181.52636280243715
8026,185.3070932441733
8027,176.43337835209516
8028,186.19516249357983
8029,179.28681988564318
8030,187.82995594216476
8031,177.44227546149372
8032,169.21477815500575
8033,183.53901195502695
8034,194.78304621406858
8035,195.7507624729838
8036,173.05310988987227
8037,194.79516056456072
8038,177.24821232986906
8039,196.85474004829433
8040,197.3482585484964
8041,187.98210888604987
8042,191.30043943164736
8043,191.33489808995205
8044,190.7837845877293
8045,191.24563757692326
8046,180.0560205435465
8047,199.85472514736983
8048,186.4064099894171
8049,187.8958538485779
8050,196.53351566391353
8051,187.53970941292917
8052,177.24496054906467
8053,188.11132578783148
8054,166.39023626778487
8055,173.32803560801622
8056,159.46091529990088
8057,176.08525073546386
8058,177.38867352772442
8059,190.98921215829722
8060,183.31002814059866
8061,201.64554482112362
8062,206.70940895772537
8063,204.1652037486291
8064,211.29988566883372
8065,208.5743553390093
8066,200.22748112633056
8067,198.91791914552925
8068,192.0283435371968
8069,183.5510962797661
8070,185.0819913093572
8071,185.24217377420027
8072,199.02299969199015
8073,199.2925662878431
8074,202.2269901141694
8075,187.08878532021976
8076,182.4577539187023
8077,191.00893031611838
8078,201.54038306987877
8079,197.36904312054062
8080,194.3081439461835
8081,192.35781248235824
8082,199.69162197646432
8083,201.2500743915105
8084,201.32449970015688
8085,193.0960085087216
8086,173.36705530578075
8087,176.27563064451476
8088,171.85967302262208
8089,173.91927688167306
8090,171.22031670564286
8091,168.44098507033473
8092,157.0849809863543
8093,162.9703003266432
8094,178.15466178873413
8095,168.57065773286513
8096,163.35981383890572
8097,161.736963447246
8098,169.54825681554104
8099,187.3149758449802
8100,209.1066550138553
8101,189.26204640463763
8102,178.39658444920616
8103,197.9643997127206
8104,176.72278102603494
8105,188.31618833985516
8106,193.9649305282478
8107,184.3269740358867
8108,181.3375058919536
8109,181.38313855221276
8110,171.98693046996965
8111,180.01031616826072
8112,174.40239449345913
8113,170.08809472366175
8114,172.4705561094871
8115,154.08965421747027
8116,160.239957646629
8117,172.79613615452382
8118,175.72953375101304
8119,170.46641552856633
8120,160.4414175164504
8121,160.9570181186534
8122,168.70160698378436
8123,180.77139070111465
8124,177.42802244105224
8125,181.64680067323857
8126,182.52528257496067
8127,190.16846990498166
8128,199.6682511287183
8129,192.72038623661004
8130,201.050046831936
8131,195.3062244662245
8132,194.104463685298
8133,188.40641428637758
8134,184.33036309690206
8135,190.29972858789307
8136,196.28600216560457
8137,185.01952594701646
8138,196.06992177213303
8139,191.93331846467365
8140,189.78861499357035
8141,188.55246340705597
8142,191.24302389090016
8143,189.00530622422886
8144,202.0339980544585
8145,207.72419633977168
8146,215.160697231757
8147,202.63086154125247
8148,199.15133607413932
8149,196.71798236975786
8150,205.6811564419643
8151,190.58811489893765
8152,212.72735034671422
8153,198.20342950779792
8154,214.70138688382048
8155,208.8238890332479
8156,205.24073255387893
8157,224.8209525431722
8158,207.94177177066985
8159,205.9637144744784
8160,218.3138332628671
8161,214.4585207212766
8162,214.74687908845496
8163,218.20320695067372
8164,201.59749397051138
8165,204.9299483655735
8166,202.71756745766606
8167,209.11565193718914
8168,206.53600547677482
8169,208.6161831614202
8170,221.3127023421922
8171,209.9260638930838
8172,206.5873896958023
8173,219.25134294217054
8174,216.08797717285051
8175,202.09997484359906
8176,201.31603459038024
8177,207.84783128551035
8178,201.7927730052535
8179,213.0800353187265
8180,204.12553629805717
8181,236.38247440792952
8182,220.54966939946775
8183,210.41067576081608
8184,218.106769897069
8185,215.11079405713807
8186,200.77652916003998
8187,205.67007713066184
8188,197.14242175783718
8189,192.43823435003645
8190,197.10425698892715
8191,200.946567048989
8192,201.41536515524518
8193,211.36243412242385
8194,204.4924479914065
8195,192.7926573755947
8196,201.7497725207747
8197,212.90424719784434
8198,206.60510970493516
8199,190.41428537638527
8200,184.7728987463459
8201,184.09953428622
8202,198.11670834666006
8203,183.08544445245164
8204,182.59549615519526
8205,185.0505461970244
8206,192.34299588225667
8207,185.69901928245912
8208,190.8893335587962
8209,189.00101232121256
8210,175.96910237905277
8211,164.2283494671813
8212,175.69957870009367
8213,177.89371345005947
8214,163.2793639246677
8215,165.59515872629703
8216,164.34630907347076
8217,164.62494393445212
8218,161.486662203714
8219,179.849999382572
8220,166.0863068987941
8221,178.833376197482
8222,176.37711437329543
8223,160.13159967002656
8224,164.58985655817193
8225,155.22359782933518
8226,159.57276615152887
8227,158.31822561594285
8228,160.96631586810102
8229,163.14731380335365
8230,167.02045704527885
8231,179.58924861110415
8232,188.63924681719132
8233,171.15842668927095
8234,164.57455132346325
8235,163.47814141159245
8236,180.36326513264567
8237,171.71650683143451
8238,169.37349136977778
8239,156.72253097821604
8240,165.96083794790042
8241,181.584021765354
8242,183.05804671239218
8243,184.35296491090534
8244,164.46541028230158
8245,171.6109144612522
8246,159.76605995328433
8247,160.8261627099197
8248,150.24429703331592
8249,140.82811771181508
8250,156.87135160303714
8251,144.97753266179075
8252,140.00295087261912
8253,139.24587736346382
8254,140.4821056413522
8255,156.37093365143193
8256,148.57565892602602
8257,144.15820821001017
8258,152.7447152188427
8259,142.2333502219018
8260,143.00605616852812
8261,134.536062616693
8262,149.88768859575885
8263,144.0141032989978
8264,126.30787521927714
8265,125.60473463079452
8266,143.37741692356343
8267,136.5021589803627
8268,140.54041654590063
8269,138.79121785413628
8270,132.75172533009578
8271,134.57944155575095
8272,142.33559347868464
8273,138.56789040831276
8274,146.56749441196374
8275,143.6167744874908
8276,151.31412050275551
8277,158.9275083848017
8278,161.90076586435197
8279,171.67846585715535
8280,163.4500116760778
8281,144.5963216562133
8282,148.8320612411195
8283,146.95501933862374
8284,147.51609040295187
8285,145.22599942660713
8286,152.02414309252794
8287,150.63840552261706
8288,127.15039021170247
8289,127.64629371076697
8290,141.15711675679484
8291,147.27318566042985
8292,154.12374424183452
8293,144.88925967324192
8294,135.44126765171598
8295,144.17164721780026
8296,149.6401230837459
8297,155.38896211502575
8298,167.15977505324588
8299,149.46546116586094
8300,149.18952069579615
8301,154.33476080365503
8302,155.7454142850726
8303,170.98129513165551
8304,158.87081958991865
8305,146.75782428645644
8306,144.8583920401687
8307,142.51671216973853
8308,138.33622792391577
8309,129.84555729143295
8310,135.516750420398
8311,144.00488542339846
8312,146.28949903839637
8313,154.00538755048456
8314,164.71496244586032
8315,154.0388248994633
8316,147.05682522227127
8317,150.47812572970133
8318,150.6436873970458
8319,134.48442929095322
8320,134.87147988512737
8321,137.915435352854
8322,150.07620472260882
8323,147.54992505382873
8324,140.75957821971912
8325,143.8797428848594
8326,141.4032985919086
8327,135.3462313351288
8328,131.5845347696365
8329,126.16691904016236
8330,126.16352637726557
8331,129.74946921684165
8332,127.8076072152386
8333,127.29128116900353
8334,125.52305224846519
8335,130.3527931144924
8336,135.05893935431973
8337,139.7836917602348
8338,138.43635689664944
8339,131.0244083148672
8340,134.04587854383334
8341,152.82414820794338
8342,145.47306569454503
8343,133.7072300690728
8344,133.373993254309
8345,138.63814519652925
8346,152.26113787281597
8347,148.97666455587023
8348,145.63872190144986
8349,145.30256714656778
8350,148.471164874383
8351,145.00537644787926
8352,136.06216204169408
8353,130.66006919921148
8354,138.01179201435951
8355,124.56336588387215
8356,123.87327040273968
8357,136.48596749822875
8358,125.61950216716822
8359,140.08259353638172
8360,133.09418886820092
8361,131.10174062568615
8362,126.51534746125394
8363,129.60055446031794
8364,122.13392671118626
8365,114.49168847348115
8366,121.50233500416975
8367,124.32659090609208
8368,112.70398326348501
8369,125.60409042473083
8370,134.4298219774858
8371,132.34271868972255
8372,133.18404654162862
8373,132.62304771696506
8374,137.0304583565025
8375,134.20110532284806
8376,150.83332088014984
8377,143.2421900243541
8378,126.66861748845996
8379,123.42080305630859
8380,116.28128179371984
8381,102.20635419505544
8382,103.43708096949821
8383,106.52408329982816
8384,121.43656614034342
8385,128.3228298674392
8386,145.14173717911933
8387,131.68288675428312
8388,132.8667668920928
8389,124.39249032346248
8390,115.10866621731847
8391,115.38227688923124
8392,108.88816691382303
8393,111.45855203663174
8394,128.98559652028635
8395,141.42901553873298
8396,154.66110557696197
8397,134.65487492302816
8398,136.52121984252662
8399,146.9834693861551
8400,144.73355674513647
8401,143.91999909428688
8402,142.6189240777153
8403,137.92253493683455
8404,130.9182032614557
8405,143.28001486517655
8406,131.0762583441755
8407,132.01201247759593
8408,127.15482599052679
8409,133.71972992861194
8410,144.1358917885923
8411,143.93068937801124
8412,134.4829846483315
8413,119.80530540708786
8414,142.3048182781628
8415,127.91026744870908
8416,134.88017593971156
8417,128.9766463919196
8418,145.4059850187754
8419,136.51687238769375
8420,127.46870216160704
8421,133.55061470481527
8422,127.38314915095947
8423,138.52998424975675
8424,148.77378645146587
8425,133.14726527551136
8426,136.43152477451594
8427,117.47144664254112
8428,115.93914164141492
8429,127.06372670164029
8430,135.12527116181118
8431,127.84946474501666
8432,118.5452485994443
8433,119.40813417604639
8434,145.38540677269475
8435,135.09317681576258
8436,123.29613334907218
8437,122.47910947802491
8438,113.44477697080045
8439,113.81785258937418
8440,124.54973612785835
8441,111.62967510835506
8442,110.22734045417248
8443,121.59073785132307
8444,122.12305539671583
8445,132.88949231794834
8446,126.7583627410914
8447,135.81392236423244
8448,125.6201280181089
8449,122.08653637904267
8450,113.10740077747171
8451,114.86143276174091
8452,112.300266387441
8453,129.10449605424793
8454,138.05194705207725
8455,118.53810157036118
8456,107.44841923183819
8457,108.54443549387373
8458,116.80338824897854
8459,115.14291679562541
8460,121.82542388461319
8461,122.40886996239713
8462,121.7098213367951
8463,115.76404615833148
8464,133.62690880461412
8465,131.45402834611983
8466,143.14037195749052
8467,144.68973322780565
8468,137.16558839029275
8469,132.2542531396489
8470,130.20433181603093
8471,130.68434240724437
8472,132.5524800078943
8473,135.57317376201033
8474,127.67392536348831
8475,127.19779286531046
8476,126.25553562209245
